x,y,z
10774.71,54329.83,85.4
10769.24,54342.24,86.6
11031.58,53963.41,121.2
11042.48,53971.85,121.4
11023.78,53967.72,120.7
11027.74,53978.04,120.6
11027.18,53993.61,120.2
11019.36,53982.54,120.2
11007.82,53996.94,120.3
10975.52,54038.93,121.0
10983.39,54036.53,121.0
10995.22,54032.47,120.8
10993.56,54019.12,121.0
11002.74,54028.77,121.0
11003.11,54015.36,121.1
11013.51,54021.21,121.1
11014.47,54005.98,120.7
11027.31,54013.51,120.8
11034.06,54004.13,120.5
11039.06,53994.43,120.6
11047.38,53983.86,121.3
11064.43,53976.48,132.6
11060.51,53982.91,132.8
11050.86,53989.45,132.8
11044.95,53994.54,132.8
11043.66,54004.68,132.6
11035.06,54016.88,132.5
11025.75,54027.07,132.2
11014.55,54034.89,132.2
11003.55,54039.26,132.0
10994.83,54042.87,131.7
10978.8,54046.61,131.6
11040.81,54087.43,132.2
11106.87,54044.53,145.1
11095.03,54056.21,145.0
11090.82,54060.96,145.1
11084.04,54070.55,145.1
11075.55,54080.58,145.0
11069.31,54086.39,145.0
11061.98,54093.38,145.0
11049.86,54105.85,145.1
11040.52,54108.51,132.0
11050.6,54095.94,133.4
11058.08,54090.0,134.4
11064.92,54084.49,135.9
11070.93,54078.17,137.3
11080.07,54067.86,139.3
11087.7,54058.83,140.8
11092.39,54054.14,141.8
11073.44,54106.88,156.1
11048.62,54141.55,144.2
11041.89,54148.71,144.2
11032.2,54161.17,144.3
11022.54,54173.56,143.9
11008.27,54186.51,143.2
11002.49,54196.2,143.0
11001.51,54217.62,143.7
11010.63,54208.4,143.3
11015.6,54200.3,143.2
11019.16,54193.08,143.2
11023.45,54184.86,143.3
11030.21,54178.91,143.3
11034.4,54172.88,143.6
11037.61,54164.05,144.0
11044.33,54157.84,144.5
11054.04,54146.4,144.5
11059.86,54135.52,144.5
11063.41,54118.45,144.7
11065.13,54112.47,144.7
11072.98,54115.01,156.2
11068.7,54130.25,156.2
11065.15,54140.72,156.2
11060.87,54148.97,156.3
11053.28,54156.37,156.2
11046.9,54162.8,156.3
11043.52,54167.41,156.4
11041.01,54172.13,156.4
11037.15,54178.46,156.5
11031.74,54184.69,156.5
11027.63,54191.96,156.3
11023.49,54196.67,156.3
11018.42,54203.7,156.4
11014.09,54211.91,156.5
11006.62,54221.33,156.1
10915.21,54170.58,133.0
10919.6,54178.9,132.7
10974.46,54167.75,130.8
10960.69,54170.2,131.0
10949.22,54170.04,131.5
10921.67,54153.07,132.7
10919.11,54169.09,131.8
10923.3,54174.64,131.8
10934.58,54179.45,131.9
10946.54,54181.8,131.8
10955.93,54182.2,131.5
10965.2,54180.92,131.1
10975.82,54179.62,131.1
10985.97,54170.83,131.1
10994.71,54154.49,131.7
10999.98,54160.93,145.0
10993.11,54173.34,145.0
10989.42,54178.23,145.0
10984.88,54181.53,145.0
10977.07,54184.97,145.0
10967.22,54186.73,144.9
10957.95,54186.83,144.9
10946.94,54186.59,144.8
10934.48,54185.96,144.9
10923.9,54181.12,145.2
10924.93,54297.29,143.6
10913.56,54307.42,143.4
10926.07,54316.32,143.6
10884.25,54306.6,144.0
10898.22,54310.68,143.5
10913.94,54319.77,143.3
10906.4,54324.42,143.4
10902.04,54330.24,143.3
10904.46,54343.84,143.2
10893.4,54359.37,142.7
10887.31,54345.46,142.7
10881.25,54324.91,143.3
10869.4,54312.86,144.7
10869.73,54327.02,143.7
10872.33,54341.09,143.4
10873.57,54358.24,142.9
10876.82,54377.43,143.0
10871.09,54403.08,144.3
10884.63,54396.88,144.2
10886.05,54388.7,144.2
10889.91,54383.33,143.2
10896.03,54375.82,143.0
10904.63,54370.91,143.0
10913.48,54355.34,143.3
10922.61,54345.85,143.4
10926.64,54340.32,143.5
10931.34,54333.26,143.4
10934.53,54324.34,143.5
10939.18,54317.91,143.6
10944.72,54311.63,143.6
10950.1,54304.05,143.5
10953.61,54296.49,143.7
10958.98,54286.16,144.0
10962.13,54279.32,144.0
10965.65,54273.46,143.8
10974.73,54264.91,143.4
10977.77,54258.51,143.4
10980.21,54251.96,143.4
10985.15,54245.41,143.5
10990.6,54239.14,144.0
10997.18,54228.48,143.8
10999.63,54232.7,156.0
10994.76,54243.36,156.1
10986.95,54253.83,156.1
10981.74,54263.54,155.6
10975.46,54272.53,155.6
10969.39,54281.26,155.7
10963.34,54288.84,155.7
10959.47,54296.96,155.7
10956.4,54303.23,156.0
10949.8,54312.78,156.1
10944.39,54320.3,155.9
10938.33,54328.01,156.0
10933.57,54337.43,156.0
10929.98,54344.33,156.0
10923.55,54352.55,156.1
10915.32,54362.66,155.9
10910.83,54373.35,156.0
10903.63,54376.13,156.0
10893.7,54385.42,157.2
10889.74,54400.7,157.7
10876.88,54405.91,157.8
10904.13,53815.0,48.0
10949.69,53830.2,48.0
10927.34,53832.44,48.2
10921.83,53810.5,48.1
10950.92,53774.61,47.9
10974.02,53750.02,47.9
10979.72,53736.81,47.9
10966.07,53763.81,48.3
10970.35,53845.6,60.1
10921.25,53657.54,37.0
10748.98,53851.77,38.4
10912.0,53770.43,47.9
10901.64,53791.67,36.2
10954.14,53737.45,48.8
10859.66,53429.45,23.0
10860.94,53445.42,23.1
10812.97,53837.09,36.5
10795.81,53826.98,35.9
10806.87,53815.97,35.8
10820.53,53822.59,35.9
10828.13,53833.16,35.9
10841.32,53840.26,35.8
10852.13,53823.45,35.8
10827.35,53812.65,35.9
10817.33,53803.9,36.2
10825.1,53796.59,36.1
10833.28,53784.17,36.1
10840.84,53774.0,36.0
10843.82,53795.74,36.1
10871.95,53786.29,36.1
10862.85,53774.94,36.1
10857.54,53766.58,35.8
10874.89,53739.13,36.3
10865.5,53744.32,36.0
10856.98,53751.7,35.9
10855.61,53743.8,35.9
10847.95,53747.62,35.9
10843.69,53755.83,35.8
10837.12,53760.31,36.0
10829.61,53764.52,36.1
10825.19,53768.29,36.0
10821.24,53773.93,36.0
10818.73,53781.31,36.1
10814.19,53787.82,36.0
10809.2,53792.61,36.0
10804.81,53797.55,36.0
10798.29,53803.0,35.8
10790.71,53807.99,35.8
10784.95,53814.66,35.9
10778.1,53819.72,38.8
10781.14,53811.4,38.9
10786.5,53801.85,38.8
10792.33,53792.82,38.6
10798.36,53784.15,38.9
10806.72,53780.52,39.1
10812.86,53773.07,39.2
10817.18,53764.94,39.2
10822.04,53759.34,39.0
10827.85,53753.49,39.0
10835.92,53749.16,39.0
10841.7,53744.35,39.1
10847.89,53740.59,39.0
10857.35,53735.9,39.2
10899.13,53777.43,36.2
10890.25,53796.13,36.2
10878.9,53799.38,36.1
10868.07,53808.19,35.9
10862.79,53816.55,35.8
10864.29,53826.15,35.9
10863.13,53837.03,35.8
10859.77,53845.05,35.8
10853.19,53851.06,35.9
10848.3,53861.77,36.9
10843.6,53870.61,36.7
10837.17,53879.2,36.8
10831.98,53887.11,36.9
10827.18,53893.52,37.0
10821.11,53905.26,36.5
10824.27,53907.75,47.8
10829.37,53899.75,48.0
10834.11,53888.99,48.0
10839.55,53881.36,47.8
10846.83,53873.55,47.7
10851.83,53862.39,47.7
10858.74,53852.84,47.6
10866.89,53844.02,47.5
10869.89,53831.91,47.5
10870.45,53821.08,47.4
10872.24,53811.26,47.3
10881.97,53803.28,47.6
10882.04,53771.07,36.2
10880.67,53752.94,36.3
10892.8,53741.78,36.5
10888.62,53761.67,36.3
10906.83,53729.33,36.6
10915.05,53716.22,36.4
10918.43,53704.73,36.7
10919.43,53726.34,36.5
10910.01,53746.15,36.6
10922.28,53748.86,36.9
10928.55,53734.56,37.0
10934.39,53726.42,36.8
10936.08,53711.29,36.6
10934.18,53696.64,36.7
10927.9,53690.32,36.8
10897.52,53721.79,36.6
10907.14,53705.74,36.6
10915.25,53694.25,36.9
10925.63,53682.62,36.8
10875.65,53730.22,36.7
10875.04,53724.21,36.7
10861.64,53733.56,38.3
10867.69,53727.12,38.2
10869.83,53723.8,38.2
10884.28,53711.49,36.7
10889.72,53704.45,36.6
10893.83,53696.08,36.7
10901.03,53683.63,36.9
10911.47,53675.43,36.9
10917.59,53668.19,36.9
10937.64,53654.99,37.1
10936.53,53667.07,37.0
10937.48,53676.43,36.9
10941.01,53682.92,36.8
10947.28,53686.14,36.8
10951.95,53691.75,36.8
10952.23,53703.05,36.7
10948.25,53714.08,36.6
10949.94,53725.95,36.8
10946.95,53735.66,36.9
10942.15,53744.32,36.9
10937.95,53755.28,37.0
10931.42,53760.67,37.0
10926.36,53767.16,37.0
10919.28,53763.08,37.0
10911.58,53763.28,36.7
10903.34,53762.89,36.6
10896.71,53768.16,36.3
10873.19,53803.72,36.0
10856.93,53808.56,35.9
10878.08,53806.32,47.6
10892.6,53803.99,48.0
10903.44,53803.11,48.0
10911.01,53794.74,47.8
10911.01,53783.72,48.0
10907.07,53773.62,47.9
10928.81,53773.59,48.2
10934.08,53766.29,48.1
10941.4,53758.02,48.0
10944.68,53747.44,48.7
10958.01,53727.07,48.8
10955.37,53713.61,48.8
10961.7,53699.62,48.7
10965.61,53685.35,48.5
10960.33,53675.15,48.6
10953.49,53666.88,51.2
10949.69,53651.41,51.4
10987.11,53645.51,51.6
10971.52,53700.89,48.8
10962.71,53719.84,48.8
10954.42,53751.3,48.8
10964.93,53742.95,48.7
10970.39,53727.48,48.7
10985.75,53715.06,47.9
10980.55,53697.17,47.8
10975.24,53678.19,48.6
10980.18,53685.15,48.6
11002.3,53672.16,48.5
11018.18,53674.98,48.2
11021.68,53701.41,47.9
11028.3,53715.04,47.6
11006.9,53728.29,48.0
11002.73,53737.98,48.1
11003.96,53757.06,47.9
10997.95,53771.38,47.9
10986.49,53782.06,48.1
10969.23,53814.6,47.6
10969.47,53789.39,48.4
10963.81,53854.5,60.0
10977.18,53834.82,60.1
10983.04,53826.0,59.6
10986.77,53821.21,59.8
10993.03,53816.06,59.8
10999.09,53812.25,60.0
11007.42,53806.73,59.9
11018.73,53796.61,59.7
11028.57,53783.45,60.0
11036.77,53770.98,60.0
11038.17,53765.26,60.0
11037.3,53756.0,60.1
11038.06,53741.2,60.1
11045.47,53731.74,60.0
11055.34,53726.32,60.1
11059.0,53711.52,60.2
11053.62,53698.58,60.2
11042.44,53691.83,60.2
11036.64,53676.33,60.7
11032.51,53663.13,60.8
11022.91,53659.76,60.8
11012.37,53654.62,60.5
10987.11,53666.02,48.6
10977.64,53668.84,48.7
10968.46,53669.8,48.6
10956.08,53670.02,51.5
10966.57,53665.49,51.9
10976.53,53664.45,51.9
10983.58,53662.86,52.1
10984.93,53654.85,52.9
10983.79,53645.67,52.7
10978.25,53637.15,53.2
10990.28,53626.16,53.5
10988.67,53655.22,50.5
10999.45,53640.18,51.6
11002.54,53650.93,50.6
11006.74,53661.82,48.8
11017.24,53664.22,48.5
11024.84,53668.54,48.5
11027.86,53679.69,48.3
11032.71,53693.28,48.0
11042.63,53702.08,48.1
11052.29,53713.95,48.1
11040.93,53720.61,48.1
11029.15,53736.39,48.1
11027.81,53751.27,48.0
11030.42,53768.13,47.9
11024.06,53781.44,47.9
11013.61,53791.98,47.8
11004.33,53803.03,48.1
10989.97,53812.69,48.1
10981.02,53823.23,48.0
10973.42,53832.74,48.1
10966.69,53843.71,48.1
10959.68,53853.2,48.0
10757.97,53849.88,36.0
10743.66,53866.67,35.8
10735.74,53861.55,36.1
10755.81,53899.9,35.8
10767.29,53912.59,35.3
10780.24,53911.99,35.8
10786.19,53929.76,36.0
10771.23,53975.7,36.9
10770.18,53943.8,35.9
10766.15,53965.01,36.5
10755.79,53978.89,36.6
10754.03,53955.74,36.4
10757.2,53931.32,35.9
10754.92,53912.94,35.6
10743.49,53926.32,35.6
10748.58,53935.91,36.0
10745.39,53956.93,36.4
10732.46,53996.85,36.2
10741.98,53988.51,36.3
10749.68,53983.11,36.5
10764.56,54000.84,37.4
10779.04,53966.18,36.6
10788.13,53954.53,36.0
10794.53,53940.97,36.3
10796.54,53926.97,36.2
10794.52,53908.93,35.9
10788.29,53896.79,36.1
10780.98,53892.52,36.1
10774.55,53887.85,36.1
10750.43,53853.87,36.0
10789.25,53862.96,36.1
10806.18,53866.88,36.5
10797.52,53881.21,36.2
10813.98,53885.5,36.5
10821.57,53874.11,36.9
10826.98,53853.83,36.9
10817.13,53852.26,36.4
10807.22,53845.55,36.2
10805.2,53833.16,36.1
10783.75,53841.04,36.0
10776.93,53855.49,36.3
10764.04,53874.4,35.8
10765.01,53844.62,36.2
10770.42,53839.68,36.1
10775.44,53833.28,36.0
10779.64,53826.26,36.0
10795.53,53816.36,36.1
10776.63,53825.67,38.7
10771.66,53832.0,38.7
10767.11,53836.67,38.5
10763.19,53842.19,38.4
10756.12,53847.52,38.4
10724.23,53970.84,47.2
10721.35,53982.64,47.3
10718.23,53995.38,47.9
10715.46,54005.92,48.1
10718.52,54010.34,48.1
10725.6,54014.64,48.9
10733.33,54018.24,48.5
10742.81,54016.61,48.2
10750.7,54016.71,48.5
10757.67,54024.53,48.8
10767.8,54019.43,48.7
10775.85,54014.4,48.2
10786.77,54005.97,48.0
10789.02,53995.31,47.5
10795.52,53989.3,47.4
10798.38,53981.16,47.5
10803.18,53975.28,47.5
10806.63,53969.21,47.6
10811.96,53962.66,48.3
10815.81,53956.56,48.9
10819.15,53950.21,48.8
10822.21,53944.13,48.4
10823.45,53937.41,48.5
10820.76,53928.18,48.2
10818.9,53918.24,48.1
10817.29,53910.83,36.4
10813.99,53917.81,36.4
10817.06,53932.71,36.4
10816.31,53942.4,36.3
10809.78,53957.28,36.6
10797.94,53971.52,36.5
10792.82,53986.08,37.0
10786.0,53991.48,37.4
10783.07,54003.28,37.6
10768.87,53991.0,37.5
10772.46,54011.13,37.5
10766.72,54015.12,37.3
10758.53,54019.14,37.3
10753.6,54009.18,37.3
10747.28,54007.63,37.2
10739.71,54008.97,36.9
10728.53,54009.16,36.7
10722.79,54003.51,36.7
10727.56,53991.84,36.5
10729.57,53982.52,36.5
10733.81,53970.59,36.5
10728.23,53966.36,36.5
10723.79,53955.81,36.4
10721.9,53948.25,36.3
10714.9,53942.32,36.2
10884.07,53425.02,23.0
10884.94,53414.28,23.0
10872.82,53401.6,23.3
10872.93,53454.74,23.4
10876.21,53444.86,23.2
10874.09,53436.8,23.0
10895.48,53405.71,23.6
10897.09,53427.48,23.1
10894.32,53438.0,23.1
10888.43,53448.08,23.4
10883.66,53456.48,23.5
10877.06,53458.6,25.1
10885.17,53459.26,25.0
10890.9,53448.8,24.6
10896.13,53438.35,24.2
10898.33,53428.31,24.0
10904.17,53415.05,23.8
10731.58,53869.01,36.0
10725.1,53877.29,36.0
11144.44,53988.6,144.4
11139.55,53983.34,144.4
11102.17,54057.58,145.0
11108.07,54050.28,145.1
11112.36,54041.8,145.0
11118.25,54028.22,145.3
10854.99,54303.23,145.0
10865.19,54300.0,145.0
10874.82,54298.43,144.9
10880.23,54295.33,144.9
10895.11,54286.02,145.0
10909.19,54283.07,145.0
10920.48,54281.17,144.9
10929.96,54279.73,144.9
10935.93,54275.91,144.9
10942.78,54268.27,145.0
10950.33,54263.18,144.9
10956.15,54257.2,145.0
10961.24,54246.47,145.1
10968.01,54234.85,145.0
10976.6,54223.95,145.0
10984.17,54213.44,145.0
10990.45,54198.0,145.0
11065.78,54024.99,133.0
11061.0,54012.38,133.0
11058.64,54005.41,132.8
11055.13,53995.27,132.8
10931.56,54156.99,133.0
10940.5,54157.54,132.6
10950.55,54157.32,132.0
10960.05,54157.0,131.9
10969.79,54158.18,131.8
10979.67,54156.92,131.9
11066.7,54032.0,132.9
10999.52,53993.09,120.8
11005.39,53982.0,120.7
11011.8,53969.33,121.1
11015.14,53963.02,121.0
11019.83,53958.61,120.8
11024.61,53950.13,120.7
11029.22,53945.15,120.6
11035.44,53937.22,120.5
11040.86,53928.36,120.8
11052.77,53916.64,120.8
11073.52,53901.03,120.8
11126.14,53564.62,96.1
11132.23,53565.99,96.2
11138.49,53569.83,96.2
10604.11,54475.41,73.0
10619.17,54477.38,74.1
10635.6,54476.88,75.6
10648.68,54473.06,75.6
10659.51,54455.33,75.5
10671.62,54450.62,75.7
10675.18,54443.58,75.6
10676.57,54425.96,75.9
10556.19,54305.22,62.9
10560.11,54312.36,62.9
10566.93,54317.87,62.9
10580.8,54325.63,62.9
10592.59,54334.46,63.0
10601.22,54340.56,63.0
10613.01,54344.15,63.1
10621.03,54348.68,63.0
10625.83,54351.73,63.1
10632.91,54353.22,63.1
10639.02,54350.96,63.1
10645.47,54347.82,63.2
10647.84,54345.62,63.0
10645.07,54177.12,50.1
10664.45,54176.19,49.4
10676.22,54177.69,49.4
10685.33,54171.35,49.4
10695.04,54162.56,49.4
10706.57,54157.03,49.5
10716.51,54148.25,49.5
10725.74,54134.88,49.3
10736.82,54128.86,49.3
10744.43,54124.59,49.3
10753.67,54111.43,49.3
10758.97,54094.72,49.1
10763.36,54083.16,49.2
10766.71,54070.59,49.3
10772.02,54059.72,49.2
10780.56,54049.69,49.2
10781.94,54038.51,49.1
10865.38,53854.36,47.6
10868.16,53869.41,47.7
10865.31,53880.85,47.8
10861.57,53892.7,47.9
10855.95,53905.26,48.2
10854.08,53917.96,48.3
10849.02,53930.52,48.4
10846.94,53945.27,48.8
10732.7,53907.27,36.1
10726.18,53925.97,36.0
10727.76,53921.04,36.1
10729.86,53913.47,36.0
10520.51,54092.49,36.7
10537.4,54069.88,36.3
10543.95,54060.24,36.3
10515.73,54056.56,35.9
10510.51,54062.42,36.2
10527.95,54081.25,36.8
10502.39,54069.5,36.5
10493.87,54075.44,36.7
10487.36,54078.73,36.8
10530.77,54046.98,36.1
10717.85,53934.91,36.2
10723.64,53931.59,36.1
10728.01,53900.0,36.1
10863.21,53678.75,25.4
10847.67,53682.34,25.3
10835.34,53689.35,24.6
10824.74,53692.39,24.1
10812.36,53697.89,25.4
10800.0,53704.52,24.1
10847.0,53442.38,23.2
10524.77,54280.6,62.4
10766.33,54146.13,62.7
10772.0,54137.63,62.6
10780.15,54131.97,62.6
10789.95,54129.72,62.3
10798.48,54121.97,62.8
10807.46,54114.16,62.8
10808.09,54104.6,62.8
10803.92,54094.7,62.9
10809.21,54084.22,62.9
10815.9,54074.05,63.1
10817.26,54066.32,63.0
10758.62,54155.48,62.7
10685.9,54279.97,63.2
10690.26,54269.78,63.1
10696.02,54260.61,63.1
10700.56,54251.63,63.0
10707.11,54241.14,62.9
10820.9,54059.14,62.7
10826.92,54046.04,62.7
10830.99,54039.35,62.7
10835.51,54030.71,62.3
10839.87,54018.64,62.5
10844.87,54011.21,62.2
10655.0,54331.66,63.1
10661.2,54319.88,62.7
10663.81,54312.47,62.6
10668.27,54301.72,62.5
10675.77,54291.17,62.6
10682.49,54286.2,63.1
10804.87,54161.69,75.3
10819.86,54147.11,75.3
10827.73,54127.4,74.5
10836.03,54111.48,74.7
10841.37,54104.64,74.5
10845.77,54098.57,74.5
10848.44,54092.55,74.5
10851.44,54086.65,74.3
10855.01,54080.19,74.4
10858.74,54074.45,74.4
10863.47,54068.23,74.1
10868.36,54059.76,74.1
10876.32,54049.01,73.5
10888.54,54015.87,73.6
10883.32,54001.85,73.4
11013.65,53515.41,87.1
11015.95,53522.74,87.0
11017.62,53528.52,86.7
11018.6,53545.05,86.7
11010.3,53503.43,87.3
11115.87,53622.23,87.6
11107.02,53615.41,87.6
11091.19,53603.48,87.6
11082.69,53593.46,87.6
11074.94,53588.77,87.3
11066.29,53583.46,87.3
11059.39,53576.22,87.1
11052.91,53569.32,87.1
11043.85,53562.22,87.1
11035.33,53557.04,86.8
11101.8,53917.8,132.2
11107.23,53911.25,132.3
11113.39,53908.82,132.4
11119.18,53903.51,132.5
11128.44,53898.92,132.7
11135.53,53895.65,132.9
11150.94,53887.82,132.9
11085.59,54072.76,145.1
11094.37,54064.48,145.1
11075.49,54083.05,145.0
11063.3,54096.74,145.0
11059.01,54105.72,145.1
11055.1,54112.54,144.8
11049.11,54122.42,144.8
11041.61,54129.33,144.8
11035.72,54137.51,144.9
11029.93,54143.6,144.8
11021.14,54151.28,145.1
11013.94,54159.89,145.2
11007.14,54170.69,145.2
11000.65,54181.47,145.0
10992.84,54190.45,145.0
10791.91,54175.63,75.7
10777.95,54187.37,75.6
10535.07,54291.25,63.6
10548.85,54296.31,63.7
10485.12,54148.42,45.7
10482.96,54137.6,45.8
10491.44,54160.51,45.8
10503.23,54173.71,46.1
10516.46,54196.5,46.0
10531.94,54156.98,46.1
10526.98,54152.65,46.3
10523.01,54147.34,46.3
10516.52,54139.67,46.0
10508.66,54134.26,45.7
10721.15,53889.1,36.1
10841.72,53435.38,23.1
10765.64,54216.88,75.2
10757.41,54227.22,75.2
10747.7,54246.64,75.2
10739.64,54262.85,75.8
10859.82,53396.24,23.0
10853.7,53409.55,23.1
10847.78,53417.14,23.1
10847.75,53427.04,23.0
10984.03,54005.66,120.8
10976.48,54020.75,120.9
10972.17,54029.74,121.0
10861.35,54359.8,144.2
10864.07,54366.4,144.2
10867.86,54378.09,144.3
10867.68,54389.35,144.2
10864.75,54400.24,144.4
10495.13,54133.0,45.7
10400.0,53691.75,10400
10407.0,53698.75,53700
10400.0,53691.75,510400
10407.0,53698.75,4553700
10400.0,53691.75,510400
10407.0,53698.75,4553700
11144.74,53594.27,107.6
10966.68,53997.85,99.5
10964.61,54007.88,99.6
10969.15,53989.36,99.4
10975.89,53975.0,99.4
10978.56,53963.88,99.3
10661.62,54103.67,49.2
10603.01,54137.8,49.7
10609.59,54127.53,49.8
10626.66,54115.97,49.8
10635.75,54111.91,49.6
10654.3,54104.16,49.4
11016.82,53826.89,73.9
11030.29,53818.74,74.0
11037.84,53803.74,74.0
11085.77,53704.13,73.7
11093.64,53691.69,73.8
11097.02,53682.82,73.8
11099.75,53670.36,73.8
11101.79,53661.27,73.7
11045.16,53810.33,85.8
11035.04,53824.13,86.0
11020.14,53833.77,86.4
10889.17,54002.51,73.3
10904.27,53973.71,73.3
10910.73,53966.88,73.4
10914.28,53960.73,73.5
10917.13,53954.38,73.4
10918.75,53946.46,73.5
10919.38,53939.08,73.6
10921.93,53929.74,73.6
10927.15,53924.71,73.5
10937.04,53917.16,73.5
10944.66,53906.84,73.5
11144.5,53575.35,96.2
11139.52,53585.98,96.2
11139.93,53593.18,96.1
11134.69,53596.85,96.1
11141.31,53598.66,105.8
11144.36,53595.79,107.6
11145.09,53587.17,107.0
11150.8,53575.44,106.0
11153.18,53542.29,104.9
11145.09,53534.64,105.0
11134.38,53540.55,104.8
11068.89,53546.1,95.5
11079.36,53542.49,97.7
11093.26,53538.49,99.2
11106.9,53537.2,102.2
11117.38,53536.65,103.6
11124.5,53532.99,104.8
11131.37,53529.16,105.0
11141.27,53521.45,105.2
11155.67,53521.88,105.3
11161.99,53528.31,105.3
11164.1,53539.01,105.1
11169.08,53547.73,105.2
11170.44,53558.74,105.3
11166.74,53566.74,105.3
11161.64,53573.36,105.6
11155.21,53578.92,106.0
11148.44,53588.84,107.0
11158.07,53593.87,118.9
11161.37,53583.31,118.9
11169.26,53575.34,119.2
11175.74,53565.6,119.2
11176.9,53555.33,119.5
11172.7,53541.05,119.9
11170.35,53531.73,119.5
11166.92,53521.21,119.7
11160.08,53517.93,119.6
11149.04,53517.05,119.3
11144.68,53516.95,116.0
11131.71,53517.79,115.7
11123.88,53522.58,115.0
11118.12,53523.13,116.1
10860.66,53482.01,25.1
10799.25,53692.47,23.2
10839.87,53617.16,23.5
10847.14,53517.24,24.3
10843.02,53502.92,23.4
10852.1,53486.45,23.6
10867.1,53502.01,25.1
10865.67,53525.7,25.4
10858.93,53503.32,23.7
10854.59,53531.8,24.0
10855.8,53546.03,23.9
10852.61,53560.99,23.1
10864.25,53572.95,24.4
10855.07,53572.9,23.1
10861.0,53587.95,24.2
10826.03,53546.84,23.7
10858.64,53599.35,24.5
10850.07,53597.97,22.9
10849.27,53608.46,23.5
10857.0,53613.35,25.4
10849.7,53616.73,26.1
10842.7,53622.16,26.1
10831.29,53629.62,24.9
10828.68,53610.66,25.5
10839.19,53585.62,24.8
10838.16,53570.04,23.0
10841.87,53549.09,23.8
10814.3,53608.93,22.5
10812.53,53627.62,22.7
10834.49,53517.45,22.7
10830.57,53529.7,22.7
10895.71,53655.13,25.1
10877.98,53663.67,24.2
10860.63,53665.18,25.4
10837.33,53672.26,24.3
10817.04,53679.31,23.2
10928.16,53647.15,26.4
10915.62,53651.96,25.8
10911.2,53659.82,25.7
10909.15,53666.82,26.0
10900.77,53674.92,25.7
10662.29,54162.63,49.6
10678.5,54159.27,49.1
10596.72,54147.23,49.7
10614.35,54157.19,50.0
10628.32,54162.89,50.1
10647.66,54147.07,50.0
10764.2,54096.0,49.1
10801.65,54035.97,62.9
10798.63,54041.9,62.9
10795.29,54051.99,63.3
10794.68,54062.26,63.4
10788.21,54072.3,63.3
10782.98,54081.59,63.4
10778.99,54090.52,63.2
10775.33,54101.54,63.0
10772.24,54112.55,62.2
10766.02,54123.94,62.3
10761.36,54134.18,62.3
10752.49,54143.28,62.5
10742.95,54151.71,62.5
10733.29,54160.12,62.6
10607.35,54166.63,62.8
10600.44,54158.76,62.8
10616.33,54460.71,73.9
10645.91,54427.22,75.0
10583.78,54430.83,72.2
10581.0,54451.55,72.6
10564.67,54440.14,72.7
10550.4,54426.01,72.1
10559.98,54409.59,71.6
10500.66,54404.16,72.8
10522.03,54415.87,72.2
10510.28,54428.44,72.3
10520.31,54375.95,75.5
10504.79,54388.76,73.5
10490.46,54399.9,73.6
10482.06,54414.0,73.8
10486.18,54428.29,73.8
10504.35,54434.45,72.4
10508.66,54442.83,72.3
10526.63,54448.82,72.5
10545.24,54452.4,75.6
10564.56,54461.4,72.6
10579.39,54465.94,72.8
10578.24,54483.79,88.2
10569.13,54476.93,88.0
10560.28,54471.04,87.9
10546.62,54465.63,87.9
10533.57,54460.08,86.8
10520.37,54456.05,86.8
10506.4,54449.44,84.6
10499.71,54445.88,84.1
10477.91,54435.85,83.5
10468.89,54429.58,83.5
10468.2,54413.76,83.6
10473.73,54405.02,83.5
10478.03,54392.65,83.5
10489.01,54384.77,83.5
10503.65,54377.37,83.5
10524.34,54471.01,87.5
10515.08,54463.79,86.8
10506.94,54456.13,84.7
10493.06,54452.46,84.0
10475.35,54452.69,83.4
10760.32,54370.99,87.6
10772.21,54336.55,86.6
10780.25,54317.81,86.1
10814.68,54264.35,97.7
10809.22,54275.36,98.0
10805.44,54286.98,97.8
10803.19,54298.88,98.1
10797.61,54306.7,98.5
10791.73,54317.94,98.2
10785.26,54329.03,98.5
10781.83,54348.06,98.6
10774.83,54365.52,98.5
10766.51,54382.36,98.5
10893.1,53916.6,61.3
